a1_cmpd_id,a2_spring_id,a3_spring_name,b1_gender,b2_relation_youngest_child,b3_birth_year,b4_spouse_birth_year,b5_tribe,b7_tribe_spouse,b9_education,b10_spouse_education,b11_womens_group_member,b12_credit_group_member,b13_prayer_group_member,b14_burial_cmte_member,b15_other_group_member,b16_occupation1,b17_spouse_occupation1,b18_religion,b19_use_spring,c1a_wg_heard_ever,c2a_wg_used_ever,c3a_wg_water_currently_treat,c4a_wg_used_past_month,c5a_wg_received_past_month,c1b_other_cl_heard_ever,c2b_other_cl_used_ever,c3b_other_cl_water_current_tr,c4b_other_cl_used_past_month,c5b_other_cl_rec_past_mon,d1_material_floors,d2_electricity,d3_latrine,d4_rent_or_own,d5_rent_amt,d10a_bicycle,d10b_kerosene_stove,d10c_radio_cassette,d10d_bed,d10e_hoe,d10f_sofa_pieces,d10g_cattle,d10h_goat,d11_iron_roof,h1_script_read,i1_no_blanks,i2_gps,i3_script,i4_cmpd_id_pg_3,i5_removed_pg_3,i6_cmpd_id_spring_id_corresp,j1a_crosscheck_id,j1a_crosscheck_name,j1b_date_dd,j1b_date_mm,j1b_date_yyyy,j2_blanks,j2a_blanks_describe,j3_handwriting,j4_errors_count,j4a_errors_describe,j5_good_describe,j6_general_comments,wave,round,wave_round,c1_coupons,c1_coupons_other,c2_bottle_wg,c2_bottle_wg_other,c3_how_many_containers,c4_container_only_children,c5_container_main_drinking,c6_current_water_treated_wg,c7_current_water_treated_other_c,c7_other_cl_describe,c8_treated_past_week,c8a_numb_times_treated,c9_dispenser_use,c9_dispenser_use_how_often,c10_chlorine_taken,c11_chlorine_color,c12_chlorine_meter_reading,c13_colorimeter_id,c2_1_know_promoter,c2_2_how_know_promoter,c2_3_promoter_tribe,c2_4a_promoter_women_group,c2_4b_promoter_credit_group,c2_4c_promoter_prayer_group,c2_4d_promoter_burial_group,c2_4e_promoter_other_group,c2_4e_promoter_other_group_descr,c2_5_promoter_encouraged,h6_language_conducted_interview,i6_cmpd_id_spring_id_correspond,treat_melanie,version_month,version_day,c1_how_many_containers,c2_container_only_children,c3_container_main_drinking,c4_treated_past_week,c4_numb_times_treated,c5_current_water_treated_wg,c6_curr_water_treat_other_c,c6b_other_cl_describe,c7_purchased_wg,c8_dispenser_use,c9_why_not_disp_1,c9_why_not_disp_2,c9_why_not_disp_3,c9_why_not_disp_4,c9_why_not_disp_exp,c10_disp_how_often,c11_disp_functioning,c11_disp_function_explain,c11b_disp_unusable_time,c12a_treat_taste,c12b_treat_know,c12c_treat_trust,c12d_treat_cost,c12e_treat_where,c12f_treat_stock,c12g_treat_buy,c12g_treat_buy_other,c12h_treat_fogot,c12i_treat_disp,c12i_treat_other,c12i_treat_other_des,c13_chlorine_taken,c14_chlorine_color,c15_chlorine_meter_reading,c16_colorimeter_id,c2_4e_promoter_other_grp_des,h6_language_conducted_interv,c2_6_com_meeting,c3_1_violence,c3_2_necessities,c3_3_necessities_why_1,c3_3_necessities_why_2,c3_3_necessities_why_3,c3_3_necessities_why_4,c3_4_prices,c3_5_prices_necessities,c3_6_job,c3_7_job_1,c3_7_job_2,c3_7_job_3,c3_7_job_4,c3_7_job_4_des,c3_8_job_days,c3_9_sell_assets,c3_10_normal,c3_11_normal_how,c5_treat_elapsed_unit,c5_treat_elapsed_num,c6_treat_elapsed_unit,c6_treat_elapsed_num,sid,visit,springname,assignment,treatment_arm,merge_sp,hh_id,script,merge_hh,comscript,merge_com,a1_consent,a2_if_no_why,a3_time_start,a7_who_respondent,a7a_follow_up_only,a8_treatment,c2_2_how_know_desc,c3_2_basics,c3_3_basics_1,c3_3_basics_2,c3_3_basics_3,c3_3_basics_4,c3_3_basics_des,c3_5_prices_basics,c3_7_job_des,c3_8_work_days,c3_9_assets,c3_11_normal_des,c3a_wg_water_current_treated,c3b_other_cl_water_currt_tre,c5b_other_cl_recvd_past_mon,c6b_when_treat_num,c6b_when_treat_unit,c7b_when_treat_num,c7b_when_treat_unit,c12j_treat_other,c12j_treat_other_des,cmpd_id,e1_num_kids_under_5,e2b_01_gender,e2b_02_gender,e2b_03_gender,e2b_04_gender,e2b_05_gender,e2b_06_gender,e2b_07_gender,e2b_08_gender,e2b_09_gender,e2b_10_gender,e2b_11_gender,e2b_12_gender,e2b_13_gender,e2b_14_gender,e2b_15_gender,e2b_16_gender,e2c_01_birth_date_months,e2c_01_birth_date_years,e2c_02_birth_date_months,e2c_02_birth_date_years,e2c_03_birth_date_months,e2c_03_birth_date_years,e2c_04_birth_date_months,e2c_04_birth_date_years,e2c_05_birth_date_months,e2c_05_birth_date_years,e2c_06_birth_date_months,e2c_06_birth_date_years,e2c_07_birth_date_months,e2c_07_birth_date_years,e2c_08_birth_date_months,e2c_08_birth_date_years,e2c_09_birth_date_months,e2c_09_birth_date_years,e2c_10_birth_date_months,e2c_10_birth_date_years,e2c_11_birth_date_months,e2c_11_birth_date_years,e2c_12_birth_date_months,e2c_12_birth_date_years,e2c_13_birth_date_months,e2c_13_birth_date_years,e2c_14_birth_date_months,e2c_14_birth_date_years,e2c_15_birth_date_months,e2c_15_birth_date_years,e2c_16_birth_date_months,e2c_16_birth_date_years,e2d_01_age_months,e2d_01_age_weeks,e2d_01_age_years,e2d_02_age_months,e2d_02_age_weeks,e2d_02_age_years,e2d_03_age_months,e2d_03_age_weeks,e2d_03_age_years,e2d_04_age_months,e2d_04_age_weeks,e2d_04_age_years,e2d_05_age_months,e2d_05_age_weeks,e2d_05_age_years,e2d_06_age_months,e2d_06_age_weeks,e2d_06_age_years,e2d_07_age_months,e2d_07_age_weeks,e2d_07_age_years,e2d_08_age_months,e2d_08_age_weeks,e2d_08_age_years,e2d_09_age_months,e2d_09_age_weeks,e2d_09_age_years,e2d_10_age_months,e2d_10_age_weeks,e2d_10_age_years,e2d_11_age_months,e2d_11_age_weeks,e2d_11_age_years,e2d_12_age_months,e2d_12_age_weeks,e2d_12_age_years,e2d_13_age_months,e2d_13_age_weeks,e2d_13_age_years,e2d_14_age_months,e2d_14_age_weeks,e2d_14_age_years,e2d_15_age_months,e2d_15_age_weeks,e2d_15_age_years,e2d_16_age_months,e2d_16_age_weeks,e2d_16_age_years,e2e_01_a_fever_malaria,e2e_01_b_vomiting,e2e_01_c_cough,e2e_01_d_diarrhea,e2e_02_a_fever_malaria,e2e_02_b_vomiting,e2e_02_c_cough,e2e_02_d_diarrhea,e2e_03_a_fever_malaria,e2e_03_b_vomiting,e2e_03_c_cough,e2e_03_d_diarrhea,e2e_04_a_fever_malaria,e2e_04_b_vomiting,e2e_04_c_cough,e2e_04_d_diarrhea,e2e_05_a_fever_malaria,e2e_05_b_vomiting,e2e_05_c_cough,e2e_05_d_diarrhea,e2e_06_a_fever_malaria,e2e_06_b_vomiting,e2e_06_c_cough,e2e_06_d_diarrhea,e2e_07_a_fever_malaria,e2e_07_b_vomiting,e2e_07_c_cough,e2e_07_d_diarrhea,e2e_08_a_fever_malaria,e2e_08_b_vomiting,e2e_08_c_cough,e2e_08_d_diarrhea,e2e_09_a_fever_malaria,e2e_09_b_vomiting,e2e_09_c_cough,e2e_09_d_diarrhea,e2e_10_a_fever_malaria,e2e_10_b_vomiting,e2e_10_c_cough,e2e_10_d_diarrhea,e2e_11_a_fever_malaria,e2e_11_b_vomiting,e2e_11_c_cough,e2e_11_d_diarrhea,e2e_12_a_fever_malaria,e2e_12_b_vomiting,e2e_12_c_cough,e2e_12_d_diarrhea,e2e_13_a_fever_malaria,e2e_13_b_vomiting,e2e_13_c_cough,e2e_13_d_diarrhea,e2e_14_a_fever_malaria,e2e_14_b_vomiting,e2e_14_c_cough,e2e_14_d_diarrhea,e2e_15_a_fever_malaria,e2e_15_b_vomiting,e2e_15_c_cough,e2e_15_d_diarrhea,e2e_16_a_fever_malaria,e2e_16_b_vomiting,e2e_16_c_cough,e2e_16_d_diarrhea,e3_num_rows_equal_q1,hh_script,merge_ltf_trt,spring_level_treatment,trtsp,e1numkids_new,numboys,ave_e2e__a_fever_malaria,hh_e2e__a_fever_malaria,num_e2e__a_fever_malaria,ave_e2e__b_vomiting,hh_e2e__b_vomiting,num_e2e__b_vomiting,ave_e2e__c_cough,hh_e2e__c_cough,num_e2e__c_cough,ave_e2e__d_diarrhea,hh_e2e__d_diarrhea,num_e2e__d_diarrhea,_merge,treat1,treat2,treat3,treat4,treat5,treat6,treat7,c1a_wg_heard_ever_d,c1b_other_cl_heard_ever_d,c2a_wg_used_ever_d,c2b_other_cl_used_ever_d,c3a_wg_water_currently_treat_d,c3b_other_cl_water_current_tr_d,c4a_wg_used_past_month_d,c4b_other_cl_used_past_month_d,c5a_wg_received_past_month_d,c5b_other_cl_rec_past_mon_d,d1_concrete_floor,d2_elect_d,d3_latr_d,d10a_bike_d,d10b_keros_d,d10c_radio_d,d10f_sofa_d,d11_ironroof_d,a5date,c6n,c11n,c12n1,c12n2,c12n21pnk,c5n,c14n,c15npt1,c15npt2,c15npt2or1pnk,Selfrptpct,Vldclpct,treatment_arm_2,Selfrptpct_2,Vldclpct_2,treatment_arm_3,Selfrptpct_3,Vldclpct_3,durable,durable_nonan,b9_education_nonan,b3_age_nonan
516803.0,5168.0,WABWIRE,2.0,1.0,1970.0,1964.0,4.0,5.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,JI,18.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD WORK,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 11:59:00,7.0,,,,,,,,,,,,,,,2.0,,,,,,,,,516803.0,2.0,1.0,1.0,,,,,,,,,,,,,,,7.0,2005.0,9.0,2003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,100.0,7.0,100.0,0.0,6.0,6.0,7.0,38.0
516804.0,5168.0,WABWIRE,2.0,2.0,1962.0,1946.0,5.0,5.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,6.0,9.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,JI,18.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD WORK,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 12:56:00,7.0,,,,,,,,,,,,,,,,,,,,,,,,516804.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,0.0,7.0,100.0,100.0,6.0,6.0,5.0,46.0
516805.0,5168.0,WABWIRE,2.0,1.0,1969.0,1958.0,5.0,5.0,7.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,4.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131.0,JI,18.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD WORK,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 14:11:00,7.0,,,,,,,,,,,,,,,2.0,,,,,,,,,516805.0,1.0,1.0,,,,,,,,,,,,,,,,5.0,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,100.0,7.0,100.0,100.0,5.0,5.0,7.0,39.0
516807.0,5168.0,WABWIRE,2.0,1.0,1971.0,1970.0,6.0,5.0,0.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,22.0,4.0,1.0,1.0,1.0,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,,0.0,1.0,3.0,2.0,6.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,ASOKA,18.0,7.0,2007.0,0.0,,1.0,0.0,,,GOOD,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 13:18:00,7.0,,,,,,,,,,,,,,,2.0,,,,,,,,,516807.0,1.0,1.0,,,,,,,,,,,,,,,,99.0,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,100.0,7.0,100.0,100.0,4.0,4.0,0.0,37.0
516808.0,5168.0,WABWIRE,2.0,1.0,1973.0,1964.0,5.0,5.0,8.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,40.0,4.0,1.0,1.0,2.0,,,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,6.0,9.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,ASOKA,18.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 12:06:00,7.0,,,,,,,,,,,,,,,,,,,,,,,,516808.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,100.0,7.0,100.0,100.0,5.0,5.0,8.0,35.0
516809.0,5168.0,WABWIRE,2.0,1.0,1968.0,1958.0,4.0,5.0,7.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,,2.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,8.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,323.0,OUCHO,23.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 13:50:00,7.0,,,,,,,,,,,,,,,,,2.0,,,,,,,516809.0,1.0,2.0,,,,,,,,,,,,,,,,3.0,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2008-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,5.0,7.0,40.0
516812.0,5168.0,WABWIRE,2.0,2.0,1969.0,1956.0,4.0,5.0,7.0,11.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,4.0,1.0,1.0,2.0,,,2.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,1.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,331.0,MOSES,18.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 11:56:00,7.0,,,,,,,,,,,,,,,,,2.0,,,,,,,516812.0,1.0,1.0,,,,,,,,,,,,,,,,99.0,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,5.0,7.0,39.0
516813.0,5168.0,WABWIRE,2.0,2.0,1958.0,1949.0,5.0,5.0,7.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,12.0,4.0,1.0,1.0,2.0,,,2.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,,0.0,2.0,1.0,4.0,4.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,331.0,MOSES,18.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 12:33:00,7.0,,,,,,,,,,,,,,,,,2.0,,,,,,,516813.0,1.0,2.0,,,,,,,,,,,,,,,,5.0,2007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,6.0,7.0,50.0
516816.0,5168.0,WABWIRE,2.0,1.0,1969.0,1952.0,3.0,5.0,6.0,12.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,1.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,478.0,JACKIE,18.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 13:50:00,7.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,516816.0,1.0,2.0,,,,,,,,,,,,,,,,12.0,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,0.0,7.0,100.0,100.0,4.0,4.0,6.0,39.0
516817.0,5168.0,WABWIRE,2.0,1.0,1982.0,9999.0,2.0,5.0,8.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,5.0,9.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,331.0,MOSES,18.0,7.0,2008.0,0.0,,1.0,0.0,,,GOOD,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Wabwire,,7.0,3.0,,,1,,,1.0,,12/30/1899 13:33:00,7.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,516817.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,5.0,2007.0,5.0,2005.0,4.0,2004.0,11.0,2006.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,3.0,,,4.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,5.0,7.0,4.0,2.0,0.25,1.0,1.0,0.25,1.0,1.0,0.75,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,6.0,8.0,26.0
